Gene Symbols,20-29,30-39,40-49,50-59,60-69,70-79
SUMO2P10,0.74051724137931,0,0.0382327586206897,0.0937931034482759,0.0934865900383142,0
TMPPE,NA,0.264430894308943,0.351196928635953,0.338993120700438,0.346725019669552,0.307571138211382
RN7SL296P,0,0.269480519480519,0.0407247073913741,0.0494505494505494,0.0152224824355972,0
CRTAP,0.148829730212614,0.641951045202787,0.500526075476942,0.42457268774939,0.425894824608421,0.267732713953904
SUSD5,0.668754967506662,0.546262097339754,0.509898649877144,0.428857824115199,0.489692282285588,0.408106970872879
FBXL2,NA,0.306292735168469,0.279174071153688,0.283240399665768,0.256740438541134,0.158607054171423
UBP1,NA,0.525750414339206,0.510201951998036,0.462745846945712,0.444052821565836,0.417248787674176
CLASP2,NA,0.326531515580737,0.456031633616619,0.369693849893331,0.363238801579807,0.284141879131256
COX6CP10,0,0.19134775374376,0.1,0.103954946883399,0.103183219224789,0
RP11-10C24.2,0.812574341546304,0.200594732370433,0.389167374681393,0.428269394157245,0.481241857830643,0.412336448598131
RP11-10C24.3,0.849462365591398,0.412407877250211,0.388872779992751,0.392357335588579,0.384214710799846,0.521324151262535
RP11-10C24.1,0.963937934724452,0.339753879079722,0.376921705011593,0.42011342964152,0.386100899221595,0.321412520064205
PDCD6IP,NA,0.212202507437314,0.417692838929027,0.366354614282791,0.36422896471239,0.348491287717807
AC123023.1,NA,0.5,0,0,0.00718426501035197,0
ARPP21,0.824953767200867,0.557565498181579,0.162495074679528,0.217923941000801,0.212525812774738,0.253308785673393
ARPP21-AS1,0,0,0.271278242030331,0.228267822139688,0.248087279480037,0.137883008356546
STAC,NA,0.197383245502453,0.236202475417449,0.265156379348638,0.277500007211074,0.114352171542795
DCLK3,0.141245487364621,0.0834837545126354,0.244900722021661,0.197045959455707,0.203476184930709,0.19927797833935
HSPD1P6,0.467911318553092,0,0.225670945157526,0.285521945965353,0.267880712359164,0.308051341890315
LINC02033,NA,0.110918042282074,0.2875325803649,0.263823191856786,0.230721847576756,0.0694468578048074
RP11-640L9.2,NA,0.490539702233251,0.310265600588181,0.283403321244512,0.285770084157181,0.204466501240695
TRANK1,NA,0.0529367632659809,0.287384443229359,0.252574748149576,0.23379601455923,0.1619282562531
AC011816.1,0,0.809512867647059,0.0744485294117647,0.180827205882353,0.0752471070395371,0.132352941176471
RNU6ATAC4P,0,0,0,0.0349751408684123,0.0382941111479395,0
RP11-129K12.1,0,0.0982597623089983,0.365004244482173,0.31842595011101,0.341745561278812,0.316171477079796
PRADC1P1,0.443230277185501,0.470948827292111,0.375681118218432,0.349587912087912,0.36180477756496,0.462526652452026
EPM2AIP1,NA,0.299622138252945,0.392953989775506,0.379401183802162,0.349285504305616,0.29908868637475
MLH1,0.953294982058438,0.302899128552714,0.49061153196256,0.469071110182917,0.449267546994398,0.487657344648858
RPL29P11,0.0865111514643572,0.16827303627136,0.287447036364483,0.290092084197406,0.30729327675737,0.215847185361084
LRRFIP2,0.597508152041661,0.221832870978732,0.474151944322772,0.362594160812879,0.400766456762387,0.260853165912299
Y_RNA,0,0,0.0637374796179828,0.0504555716819868,0.112665967854647,0.181656184486373
UBE2D3P2,0.921559417566933,0.117895725692814,0.148374301967538,0.150409686342049,0.085124240580893,0
RNU6-1301P,0,0,0,0,0.0332443365695793,0
UBE2FP1,0.82327150084317,0.35,0.45177065767285,0.355593029792018,0.385178471051152,0.541112984822934
RP11-285J16.1,0.210465261542305,0.222600967287134,0.419768707725804,0.268123592004162,0.356624740748499,0.369064658326343
AC097359.2,0.261330561330561,0.165765765765766,0.251982751982752,0.339039039039039,0.360909080581212,0.311392931392931
RP11-259K5.1,0.194984984984985,0.206516516516516,0.25442042042042,0.318589743589744,0.309775275275275,0.214108108108108
RP11-259K5.2,0.211270832140198,0.213160758261268,0.52543955099937,0.408197609617918,0.449393757905026,0.448742912777046
GOLGA4,0.669806384092098,0.193903715332287,0.433635676492819,0.360394984204508,0.351779173207745,0.330172684458399
TCEA1P2,0.511600292290829,0.201041286079649,0.387650712458897,0.313898022977307,0.361164802526901,0.417153818048959
C3orf35,0.290534618755478,0.398261758691207,0.339679293667024,0.409188970538664,0.44479245987845,0.378556821501607
ITGA9,0.503215159619871,0.535196039378592,0.543750829871583,0.459124355983173,0.467484025163236,0.483651055596654
ITGA9-AS1,0.821059038344492,0.364394400486914,0.558648362300219,0.561404248014108,0.53401847214046,0.56364374112396
RPL21P135,0.679250444535631,0.307413486527151,0.327208620191796,0.286306276184542,0.287946974130605,0.315415127889482
NDUFAF4P3,0.503001827199165,0.456832419733751,0.353758809710258,0.321200530088549,0.337195080876719,0.418911511354738
CTDSPL,0.336897806195568,0.31540072759343,0.397334607234287,0.384386421648025,0.441977767376127,0.417456730239224
VILL,0.665729921609229,0.532687472267416,0.414628013607454,0.397460548621619,0.461147266183503,0.394675343884041
PLCD1,0.247303993004955,0.128734334013407,0.54688866219761,0.303487321480618,0.357960692390912,0.478049402506558
Y_RNA,0,0,0.0637374796179828,0.0504555716819868,0.112665967854647,0.181656184486373
DLEC1,0.395329490759998,0.133430388020679,0.434434606928516,0.357082021114346,0.414162895503063,0.472030423673421
PPP2R2DP1,NA,0,0,0.0347394540942928,0.0214797747055812,0
ACAA1,0.998077210673617,0.26677633687269,0.602101300137919,0.542893814370303,0.524344993890492,0.556316362937167
Y_RNA,0,0,0.0637374796179828,0.0504555716819868,0.112665967854647,0.181656184486373
MYD88,0.279766693483508,0.196651246983105,0.539107893090194,0.401118262268705,0.442662516650621,0.519358407079646
OXSR1,1,0.365771533089458,0.535991020951114,0.445232728571605,0.441818296989564,0.305391586298636
SLC22A13,0.558919803600655,0.189852700490998,0.32013093289689,0.211475513030341,0.212820512820513,0.0849427168576105
SLC22A14,0.477966518956179,0.307607090103397,0.301304775972427,0.33920585097653,0.333986515461953,0.210709010339734
XYLB,NA,0.430785250520642,0.430601494548573,0.376219150199305,0.387681631911102,0.520176405733186
ACVR2B-AS1,0.979727962333246,0.317944023018572,0.637392100444677,0.411054145958671,0.47672199757293,0.609704420612085
ACVR2B,0.715301319817003,0.477339301583122,0.477556528321759,0.389801314331479,0.415981772489497,0.397775071586084
EXOG,0.847132104853361,0.389631456008305,0.451583181936154,0.42330651440436,0.440004169627244,0.266448222164547
Y_RNA,0,0,0.0637374796179828,0.0504555716819868,0.112665967854647,0.181656184486373
DDTP1,NA,0,0.0581692913385827,0.0304360993337371,0.10342282106978,0.167027559055118
RPL18AP7,0.100664652567976,0.598187311178248,0.396410876132931,0.300158890007833,0.311868503251575,0.155589123867069
SCN5A,0.310304901582401,0.333076032419915,0.419799305287534,0.263154509198508,0.341187137404814,0.211192589733694
SCN10A,0,0.133333333333333,0.178,0.121066666666667,0.113005464480874,0.189333333333333
SCN11A,0.314229765013055,0.158289817232376,0.445130548302872,0.295089375376582,0.380528720626632,0.507075718015666
WDR48,NA,0.326006306807642,0.510424782044148,0.423882053078863,0.43007262203234,0.391318864774624
GORASP1,0.971087366436204,0.299455269222711,0.546290476523035,0.423400144330377,0.450478148625567,0.646763042111879
TTC21A,0.401050653782737,0.32493577207715,0.5091222822961,0.41843717462031,0.475847744673236,0.504505540856628
CSRNP1,0.25566163410302,0.0967843398460628,0.431978981645944,0.354244944664572,0.358909364515492,0.401998223801066
RP11-331G2.7,0,0.372351694915254,0.425370762711864,0.33114406779661,0.253893008474576,0.38916843220339
XIRP1,0.0178311979923392,0.0248976357152292,0.218874653282261,0.180155857878748,0.147561278652485,0.0397041341962753
DSTNP4,0,0,0,0.108251957420604,0.0948403272631301,0.237054631828979
CX3CR1,0.325933581988945,0.0874323272793497,0.31316941825046,0.192099832420357,0.217996181414711,0.29353582130854
RP11-331G2.6,NA,0,0.0890052356020943,0.0230754314523948,0.0514834205933682,0.0879581151832461
CCR8,0,0,0.188186813186813,0.113654863654864,0.0388806109145092,0
HNRNPA1P21,0,0,0.127294685990338,0.142744332961724,0.118020907578997,0.31304347826087
RP11-241K18.2,0,0,0.208220108695652,0.0893342391304348,0.0855421418389166,0.112228260869565
EEF1A1P24,0.319717599596571,0.311144730206757,0.272125567322239,0.292448777572328,0.225215922644062,0.399293998991427
SLC25A38,NA,0.34550009635768,0.54204278280979,0.460420119483523,0.487574832617385,0.469955675467335
RPSA,0.233451015004413,0.426963812886143,0.396706751985878,0.459841129744042,0.391313621653427,0.489982347749338
MOBP,0.0845802919708029,0.514917883211679,0.402433090024331,0.276877456485121,0.236189721191815,0.260656934306569
NFU1P1,0,0,0,0.0553757641136282,0.0327868852459016,0
MYRIP,NA,0.383635179153094,0.298123778501629,0.320084429967427,0.299693490681903,0.187512703583062
RNU4-56P,0,0,0,0,0.0161290322580645,0
EIF1B-AS1,0.376672104404568,0.199184339314845,0.426835236541599,0.39484019092502,0.41473898858075,0.434013050570962
RN7SL411P,0.742725880551302,0,0.086155067778345,0.141568827633146,0.121949109282668,0.394333843797856
EIF1B,NA,0.316373335992422,0.408201625367702,0.436981525728597,0.368521843892448,0.281477788303335
ENTPD3-AS1,0.316266109369558,0.230581678857541,0.403053523743179,0.379658655520724,0.372484026243212,0.332950191570881
PGAM1P3,0,0.380005374899221,0.245364149422198,0.249066857774195,0.179038804039373,0.176095135716205
ENTPD3,NA,0.364714137595174,0.266354220122954,0.283692465593956,0.227986707986863,0.100524700732067
RPL14,0.728076982772001,0.373971752289306,0.531601910773104,0.519896369345384,0.518656668948128,0.555051994412541
ZNF619,0.597355769230769,0.390139607988166,0.529326923076923,0.37382547118124,0.397440949655641,0.294448039940828
RNU5B-2P,0,0.128891580860085,0.345978868026112,0.249747627700384,0.315031294165152,0.183634161114476
ZNF620,0.541141481376576,0.483382901383185,0.582547325685691,0.450041579060132,0.450623489451408,0.29033895104565
ZNF621,0.240174276118726,0.459108650267768,0.383520922211128,0.3791245180008,0.393569104082067,0.263774167196151
EEF1GP3,0,0,0.137931034482759,0.0739630184907546,0.0676255679082135,0
RP11-528N21.1,0,0.282990314769976,0.146623621199892,0.101807012823962,0.161501210653753,0.38680387409201
HMGN2P24,0,0,0,0.074708299096138,0.0115858668857847,0
RP11-761N21.2,0,0.16348832445719,0.410725112658746,0.340678531870666,0.335286868456223,0.408562064727571
RP11-761N21.1,0,0,0,0.0325834542815675,0.014874213836478,0.2
CTNNB1,0.861106756544913,0.334848722370277,0.527966765950776,0.383567608994792,0.418750015552022,0.404452108480953
ULK4,0.372332349219738,0.260691691269507,0.39187684521299,0.36677520033741,0.358724417216507,0.38648671446647
ATP6V0E1P2,0,0.5,0.036489945155393,0.0308957952468007,0.0502649273386422,0
Y_RNA,0,0,0.0637374796179828,0.0504555716819868,0.112665967854647,0.181656184486373
GEMIN2P2,0,0,0,0.037037037037037,0,0
TRAK1,NA,0.355110557121179,0.451560806416649,0.372732856420262,0.421813087034859,0.349425536527206
RP11-193I22.2,0,0,0,0.04,0,0
TPMTP2,0,0,0.0347826086956522,0.0499194847020934,0.0711033010222399,0.0998885172798216
RNU4-78P,0,0,0.186501281155369,0.163509917755201,0.212092941998602,0.235786163522013
CCK,0.800282606638319,0.164858223494206,0.194305933107727,0.215586890119537,0.248258809157847,0.121682064268535
RP11-333B11.1,NA,0.554643628509719,0.326349892008639,0.185624190064795,0.218156711397514,0.243110151187905
SALL4P6,0,0,0,0.0357023690357024,0.037037037037037,0
LYZL4,0,0.23186119873817,0.0682439537329127,0.127274933268624,0.099807220469681,0.143638275499474
RP11-219I21.1,0,0,0.125860688550841,0.0302167660053969,0.0862791928458021,0
VIPR1,NA,0.0539195354624637,0.294504355039403,0.224361633113189,0.287944925364481,0.157763030554403
VIPR1-AS1,0.462686567164179,0.060849598163031,0.418312284730195,0.253901433005911,0.311002678913127,0.187370838117107
SEC22C,0.790505573248408,0.315510549363057,0.458139817763624,0.400881325194621,0.391386666581056,0.256419187898089
SS18L2,0.788475790513834,0.351377223320158,0.474703557312253,0.428563963210702,0.448060272695397,0.390625
NKTR,0.329209621993127,0.299642611683849,0.472769759450172,0.367925671375843,0.386691454002591,0.395914776632302
RP4-613B23.1,0.512971356929309,0.188663323367731,0.384869735337476,0.351178067761152,0.371457165036387,0.413000289323946
ZBTB47,0.233684210526316,0.406315789473684,0.478542510121457,0.356916848333852,0.393752122241087,0.204615384615385
RN7SL567P,0,0.226769230769231,0.159323076923077,0.0211597633136095,0.0595409836065574,0
KLHL40,0.157384987893462,0.104267554479419,0.445581113801453,0.385849320171354,0.38396578414639,0.283716707021792
HHATL,0.184024448705657,0.238989093959732,0.2838000692447,0.336524803806683,0.372290610875223,0.166347075743049
HHATL-AS1,0.265255201262246,0.219994129086706,0.321094925329322,0.29665371532322,0.348284592521924,0.43217994349246
CCDC13,0.605396426690435,0.29550702912936,0.515062998825102,0.409780633821472,0.442442299505268,0.475444638009966
CCDC13-AS1,0.259614497832703,0.277967352208798,0.395388730056258,0.318058074675247,0.337888419988106,0.375929170893664
LINC02158,0.342885704765078,0.138453848717094,0.307197600799733,0.306256888729398,0.275302676885483,0.506297900699767
HIGD1A,NA,0.317233847671387,0.589797787641795,0.467237370534771,0.469567005997959,0.5286408793067
ACKR2,0.581750032312266,0.14178622204989,0.432223227492712,0.336390570783746,0.411503590369462,0.387165568049632
RP11-70C1.3,0.35671594841145,0.0983013526266121,0.2487574709028,0.175724954271667,0.177398810843703,0.237244416483171
RP11-141M3.6,0.264032073310424,0.396191294387171,0.429012345679012,0.355328663318354,0.434426229508197,0.381786941580756
CYP8B1,0.454817027632562,0.308812546676624,0.49008381047216,0.35147843885708,0.407350726624959,0.53024645257655
HNRNPA1P22,0,0.474806201550388,0.21156330749354,0.216122540250447,0.157867591897975,0.366472868217054
ZNF662,0.373699098041309,0.488445322089982,0.492029140203875,0.375114400305199,0.453867369548263,0.468698297486257
KRBOX1-AS1,0.595271210013908,0.304589707927677,0.24547983310153,0.312185728041083,0.184445989800649,0.221974965229485
KRBOX1,0.843268995846567,0.358600048863914,0.586806743220132,0.478404864674105,0.457086110011205,0.571310774493037
FAM198A,0.423847526686197,0.128475379106756,0.559136164146771,0.279837469553603,0.346962656160555,0.397947042911181
RP11-136C24.1,0,0,0.106507059545734,0.0838929026774331,0.121790429815526,0.196132596685083
POMGNT2,NA,0.385840944928744,0.487153015381869,0.376389674015451,0.403377894922184,0.385736812353099
RP11-136C24.2,0.279296875,0.664713541666667,0.3935546875,0.171048677884615,0.183812542691257,0.257242838541667
SNRK,NA,0.487035409342039,0.42230035158212,0.386658231271491,0.346849363803784,0.216587142139628
RN7SL517P,0,0,0,0,0.0282368661649905,0
RP11-188P20.3,0.897220946256316,0.24796164446486,0.324738745980707,0.520540924479831,0.447570128383797,0.261994717501148
SNRK-AS1,0.529723589549413,0,0.216879128276326,0.286301952589975,0.370094950786567,0.223173040514956
ANO10,NA,0.258708581138488,0.434374114981592,0.40305644511252,0.383533898816571,0.372330784480317
Y_RNA,0,0,0.0637374796179828,0.0504555716819868,0.112665967854647,0.181656184486373
RP11-353H3.1,0,0.133456334563346,0.107810578105781,0.0742562981185367,0.128122920573468,0.126568265682657
ABHD5,0.35307621671258,0.138200183654729,0.369741182872496,0.317354238229659,0.358743841148533,0.379537802265075
RP4-555D20.3,1,0.201663527934714,0.244594406082165,0.301443816698054,0.304729022808119,0.333929692404269
RP4-555D20.4,NA,0.283537471455263,0.383628814614906,0.402703757525431,0.399157355949047,0.260485779530828
RP4-555D20.1,0.689652871607533,0.263081952993378,0.311758327912059,0.290329780313266,0.310812106957581,0.179163956029292
RP4-555D20.2,0.612796026585407,0.214479809007366,0.263808575473283,0.33946589245867,0.334041598361572,0.196241332149627
TOPAZ1,0.656,0,0.1288,0.16416,0.149049180327869,0.0792
RP11-424N24.2,0,0.0594846098783107,0.36992125984252,0.349775974972825,0.30447450049605,0.161030780243379
TCAIM,0.718220338983051,0.267514124293785,0.459816384180791,0.433281021134128,0.416999271004192,0.374519774011299
LINC00694,0.114579901153213,0.179654036243822,0.408039538714992,0.333723228995058,0.3467375158668,0.330296540362438
LINC01988,0,0.256551724137931,0.214965517241379,0.249324137931035,0.199143876337693,0.439862068965517
ZNF445,0.85003335557038,0.432688458972648,0.553865243495664,0.407120644532252,0.439903760977264,0.414809873248833
ZNF852,0.704338242661056,0.477958120428815,0.358737156152245,0.422872688878099,0.41005243295595,0.412303376415189
ZKSCAN7,0.734452122408687,0.383514313919052,0.448497312712515,0.399965266352236,0.414524514642975,0.460740375123396
RP11-944L7.4,0.677255496588325,0.436050037907506,0.460247662370483,0.451663718305113,0.496343189284812,0.505326004548901
ZNF660,NA,0.483171566231408,0.342837635484797,0.362818652742541,0.425005809421221,0.342950911249214
MPRIPP1,0.765822784810127,0.384224982087413,0.535679218745854,0.394156516200939,0.389124025574867,0.437473131120134
ZNF197,0.738153212212025,0.407660610601236,0.490021019333625,0.432582048240411,0.43169253635754,0.428244989698445
ZNF197-AS1,NA,0.294213150875565,0.346154341747523,0.346822897617285,0.341046186923492,0.275356604430013
ZNF35,0.686577445384767,0.336006691596142,0.425309978350718,0.434394293919978,0.422327461785738,0.256728498327101
RP11-348P10.2,0.583402306461403,0.336202615461016,0.44683551288418,0.398549017610431,0.500905628119666,0.30709595541577
SOCS5P3,0,0,0,0.071712158808933,0,0
ZNF502,0.501782275576679,0.556479698447167,0.458720858770025,0.397959601753595,0.451096064216998,0.486491580284345
ZNF501,0.401904761904762,0.411190476190476,0.421434523809524,0.356243386243386,0.443218894009217,0.473990476190476
KIAA1143,0.782655787421474,0.28034515127446,0.470178352227598,0.404172475657781,0.401624547668116,0.400678749368185
KIF15,0.379890453834116,0.485393844548774,0.571817944705269,0.471289274106176,0.436674056685794,0.418622848200313
TMEM42,0.921997835542033,0.389153206869091,0.542037902971479,0.487205665916384,0.476588471466211,0.437404283993221
TGM4,0.522038567493113,0.147382920110193,0.262121212121212,0.235894296500357,0.270019143670916,0.331404958677686
ZDHHC3,NA,0.400664724774068,0.487597613297815,0.41205190551669,0.411634249588613,0.418373291507954
RPL12P44,0,0,0.210242214532872,0.119108035371011,0.0888080181362606,0.199723183391003
EXOSC7,NA,0.348971399899649,0.595810336176618,0.523502257902659,0.511295682429487,0.507313095835424
CLEC3B,0.50043384348404,0.734432403492902,0.515433751176916,0.367599105373027,0.377513296137213,0.310318090350213
RNU5B-3P,0,0.571956224350205,0.107469220246238,0.0192991686835736,0.143256757394217,0.0773187414500684
CDCP1,0.641954787234043,0.171597960992908,0.357070035460993,0.365269537643208,0.32826851528892,0.300199468085106
RPS24P8,0.543286071726439,0.242368640533778,0.372383236030025,0.359923392950916,0.348446456703337,0.486422018348624
TMEM158,0.386368880996097,0.25769296370988,0.355115432080185,0.386755716978755,0.372978178460359,0.345393251663004
LARS2,0.907799836419064,0.354041192653729,0.592204294412637,0.423127370064689,0.455468808089821,0.519053461223883
LARS2-AS1,0,0,0.1,0.0944355997359531,0.0912754501093724,0.138011105502272
LIMD1,0.332137108478244,0.304430429849328,0.449439269599177,0.324624542742072,0.36601458792806,0.32028920495026
LIMD1-AS1,0.388684719535783,0.397823984526112,0.541725768321513,0.422185686653772,0.371679041617271,0.328723404255319
SACM1L,NA,0.371749098015634,0.446177841250752,0.377578171978352,0.369167290991,0.310147324113049
RN7SL145P,0.160010851871948,0.122843190450353,0.262072707542051,0.253815236832057,0.224021522879363,0.205360824742268
RP11-697K23.3,0.808641975308642,0.258784425451092,0.322412155745489,0.201747388414055,0.279069948468856,0.193257359924027
SLC6A20,0.192342444093065,0.279704088547549,0.261486333860402,0.247237072174953,0.275252240042166,0.26304495143438
LZTFL1,NA,0.321543408360129,0.466913183279743,0.396221864951768,0.438118707500922,0.542057877813505
RP11-852E15.1,0,0,0.1,0,0,0
CCR9,0.298007246376812,0.163949275362319,0.202626811594203,0.263447603121516,0.196275837491091,0.292934782608696
Y_RNA,0,0,0.0637374796179828,0.0504555716819868,0.112665967854647,0.181656184486373
FYCO1,0.179818887451488,0.372574385510996,0.336554010349289,0.329578122754061,0.393664190627217,0.380295924967659
CXCR6,0,0.222388698630137,0.338227739726027,0.301575976661593,0.35352709148728,0.262157534246575
XCR1,0,0,0.146329365079365,0.166152263374486,0.199148745519713,0.135416666666667
NRBF2P2,0.819725141471301,0.209781729991916,0.318602353363873,0.088730800323363,0.153040804696715,0
FLT1P1,0,0.236650485436893,0.0809061488673139,0.126033800791082,0.158009708737864,0.197815533980582
CCR3,0,0,0.302432610124918,0.179107874374147,0.170317198564361,0.367573964497041
CCR1,0.115589804386485,0.0457943094250148,0.186192452084568,0.190674843828371,0.167421361034721,0.228863366923533
CCR2,0.190786791683653,0.290664492458214,0.413461974000091,0.262960320695747,0.342350951995883,0.361027313493681
RP11-24F11.2,0.131358999670944,0.041790062520566,0.240945486453877,0.210103272837725,0.1712453162649,0.177369200394867
CCR5,0.164669206789054,0.0638378940076204,0.267738136473848,0.197867682715622,0.223870073857224,0.285962937305161
CCRL2,0.199825986078886,0.256960556844548,0.322412993039443,0.312113689095128,0.323337200309358,0.355
LINC02009,0.0455945779420826,0.31477202711029,0.240341959334566,0.236788473387364,0.251051692268468,0.0702402957486137
LTF,0.131743872248366,0.0982614804737159,0.119826259562415,0.129886717872087,0.221171054078643,0.109084015433682
RTP3,0,0,0,0.0384615384615385,0.0157315410091564,0
LRRC2,NA,0.338943331913081,0.307660843630166,0.347481236275442,0.325934274365353,0.351325095867064
LRRC2-AS1,0,0,0.0696494464944649,0.123394833948339,0.0415582844353034,0
TDGF1,0.208544423440454,0.577693761814745,0.280245746691871,0.278778968003921,0.296847511027095,0.134737240075614
RP11-509I21.2,0.277584204413473,0.153019744483159,0.384901277584204,0.254623425355133,0.294231513743709,0.630226480836237
ALS2CL,0.81886381123365,0.131347781482431,0.413635262602947,0.326127754651094,0.354797084033127,0.297194793536804
TMIE,0.662830755698893,0.234479220112878,0.347474895550832,0.3832520950915,0.464356568692125,0.485098585355127
PRSS46,0.641259918249579,0.0547006491945179,0.248002992172264,0.228785765809089,0.19010075312769,0.254388074056264
PRSS45,0.390725364248786,0.30369732100893,0.240683959624896,0.284122756627848,0.257854196041569,0.268055773147423
PRSS44,0.698623853211009,0.268119266055046,0.314311926605505,0.246292048929664,0.291447173720036,0.245412844036697
PRSS42,0.27063339731286,0.360460652591171,0.405451055662188,0.415074560755943,0.403058221369162,0.439539347408829
MYL3,0,0.296562623468985,0.476087624566487,0.375762088563353,0.457047366750653,0.41740023706045
PTH1R,0.514585584195092,0.436641457014971,0.489099398055255,0.435737649447327,0.495697300049011,0.3423676493286
RP11-427P5.3,0.383082323632658,0.0980636394519307,0.306862190012456,0.123188766844072,0.167062997772997,0.240856075189673
CCDC12,NA,0.355006297229219,0.539707528687377,0.504816214199086,0.485553953034858,0.399952770780856
NBEAL2,0.511456530819261,0.412703621934483,0.453442926188913,0.388306283191121,0.400774626601415,0.393967420490483
NRADDP,0.254585768998186,0.300544245111873,0.364129095836413,0.34052811933078,0.433819860485558,0.36940133037694
SETD2,0.618685172748302,0.413290052981121,0.433168337354592,0.350919085640375,0.383161102565769,0.373897470338034
MRPL57P3,0,0,0,0.0848103959018674,0.0448298718515245,0
KIF9-AS1,0.644279727061758,0.479356447646427,0.590973641370233,0.492678466281043,0.484954992664623,0.552977035779848
KIF9,NA,0.596126698429504,0.512263984471502,0.463486522851597,0.440547140490787,0.409872948650079
KLHL18,NA,0.448852711190873,0.323363101596661,0.369140708456181,0.345263841277586,0.32408665555698
RP11-447D11.3,NA,0.469341749323715,0.369492034866246,0.346581838827105,0.353689752465168,0.352173128944996
RP11-708J19.1,0.270210437924629,0.376574467543703,0.476401435151022,0.365094433798472,0.385228590057145,0.456525611338711
PTPN23,0.820958594358157,0.284983504466768,0.503588241835638,0.439447046111983,0.433501641045772,0.320624976832116
SCAP,NA,0.434007541995201,0.480402239744029,0.392779237928364,0.412492721920216,0.428933836133013
RP11-708J19.3,NA,0.572831423895254,0.0586906710310966,0.0576468448808874,0.148663393344244,0.0603600654664485
ELP6,NA,0.394558841134922,0.502891176822698,0.425496597261233,0.422000208540103,0.377816353405962
BOLA2P2,0.196178343949045,0.183312101910828,0.278711960368011,0.247592356687898,0.288590233545648,0.12140127388535
CSPG5,0.909361868464771,0.567453337242255,0.59467735105378,0.467819798690511,0.507763860123635,0.388351412098114
SMARCC1,0.168086082921108,0.618797490948034,0.451865214952318,0.387828340350142,0.350302512479633,0.186814727931052
RP11-717D12.1,0,0,0.218829981718464,0.0892279566868232,0.105347349177331,0.188665447897623
RP11-395P16.1,0,0.423702950152594,0.174669379450661,0.145257844901792,0.12923735766088,0.133774160732452
DHX30,NA,0.335372855809948,0.483650326562836,0.428467188210244,0.402402164274651,0.407162850785904
uc_338,0,0.262931034482759,0.249535809018568,0.140632675115434,0.206419997302522,0.326286472148541
MAP4,0.154522235576923,0.516038161057692,0.361061030982906,0.305403924056268,0.258106922689206,0.152925931490385
Y_RNA,0,0,0.0637374796179828,0.0504555716819868,0.112665967854647,0.181656184486373
VPS26BP1,0,0,0.0728155339805825,0.0240776699029126,0.045684548296857,0
RP11-1029M24.4,0,0,0.0938019169329074,0.0275943675304698,0.0550673021526214,0
RN7SL664P,0,0,0.0365997060264576,0.0686959007022701,0.0670133236395821,0.0781479666829985
RP11-1029M24.1,0,0,0.151558891454965,0.202805576939526,0.0964203233256351,0.225750577367206
CDC25A,NA,0.379733429767009,0.385162990132769,0.398811799349073,0.327528398673077,0.340631296171927
SNRPFP4,0,0,0.137374974484589,0,0.0161290322580645,0
NDUFB1P1,0,0,0.2500822639026,0.229412696671663,0.218951445417226,0.107403751233959
CAMP,0.657393850658858,0.0945095168374817,0.0668081991215227,0.101171303074671,0.174602741312422,0.13924841386042
ZNF589,0.603944941109692,0.484319568610756,0.524024407549312,0.358859743917215,0.394617705086127,0.333368809422449
MRPS18AP1,0.514432029795158,0.438780260707635,0.312228429546865,0.167888268156425,0.182412747041509,0.127770018621974
Y_RNA,0,0,0.0637374796179828,0.0504555716819868,0.112665967854647,0.181656184486373
FCF1P2,0.826530612244898,0.502104591836735,0.657638888888889,0.505725623582766,0.549592254934761,0.504260204081633
NME6,0.889047783421273,0.312909906800138,0.525987474727551,0.478246973241795,0.458184535408471,0.508666600917205
SPINK8,0.154196078431373,0.37843137254902,0.455925925925926,0.357230769230769,0.408476913345984,0.293254901960784
FBXW12,0.232466326056665,0.306084533209475,0.521859033906177,0.411123152878843,0.442233642479361,0.501857872735718
PLXNB1,0.310002336994625,0.146763262444496,0.518768988081327,0.386287900426718,0.467359346847696,0.485463893433045
CCDC51,NA,0.417715392061956,0.586654681233578,0.49889088646107,0.478901325386664,0.520204674318905
RP11-24C3.2,0.119156689224362,0.264133263925039,0.41131355196946,0.375450671910849,0.306084793799526,0.593675169182717
TMA7,0.595121951219512,0.358689024390244,0.612330623306233,0.594743902439024,0.573387763538652,0.618170731707317
ATRIP,0.590080825052869,0.300095599524899,0.442130099043683,0.40332913811288,0.415869429166454,0.379254903096845
TREX1,0.574228028503563,0.257155581947743,0.536850092372658,0.441002463270872,0.463656010279973,0.540721496437055
SHISA5,0.912669658789812,0.367463364516303,0.632401449196993,0.499779542363223,0.517382206918422,0.589520359054777
PFKFB4,0.934458018227652,0.385592398681404,0.557804925344192,0.44654763502931,0.442866883096574,0.590420787279426
UCN2,0.229515050167224,0.560305183946488,0.217646785581568,0.250345703627476,0.254896787104556,0.420819397993311
COL7A1,0.355532618866177,0.461786296507085,0.372327848892233,0.386085218018234,0.348101194761853,0.344175099115437
UQCRC1,NA,0.369111830276879,0.47358863718087,0.41344120819849,0.37706981213268,0.336569579288026
TMEM89,0,0,0.140199161425577,0.126842570754717,0.119826536822885,0.295400943396226
SLC26A6,0.482250664090799,0.271009418014972,0.466517749335909,0.327810079319377,0.356671288686697,0.437164936005796
